1854,1005,APJ-2021-160472,2021-07-20,Support,2,97.82,0.00,45.97,2021-07-20 18:50:00.0000000,2021,7,3,2,Tuesday,18,0,44,506,27,Desktop,Small,0,<$100
1855,1005,APJ-2021-160472,2021-07-20,Marketing Suite - Gold,5,141.40,0.00,38.17,2021-07-20 10:40:00.0000000,2021,7,3,2,Tuesday,10,0,45,506,74,Desktop,Medium,0,$100 - $500
1856,1005,AMER-2020-114643,2020-06-13,Chatbot Plugin,3,14.52,0.00,4.79,2020-06-13 08:26:00.0000000,2020,6,2,6,Saturday,8,1,7,104,42,Desktop,Small,0,<$100
1857,1081,APJ-2023-158218,2023-05-13,Marketing Suite - Gold,5,127.92,20.00,-15.99,2023-05-13 08:26:00.0000000,2023,5,2,6,Saturday,8,1,62,1145,76,Desktop,Medium,0,$100 - $500
1858,1081,APJ-2023-158218,2023-05-13,Contact Matcher,4,34.24,80.00,-53.07,2023-05-13 10:33:00.0000000,2023,5,2,6,Saturday,10,1,63,1145,66,Mobile,Small,0,<$100
1859,1031,EMEA-2021-121608,2021-09-03,Oneview,2,137.62,0.00,60.55,2021-09-03 16:50:00.0000000,2021,9,3,5,Friday,16,0,27,605,41,Desktop,Medium,0,$100 - $500
1860,1031,EMEA-2021-121608,2021-09-03,Site Analytics,1,100.49,0.00,25.12,2021-09-03 08:20:00.0000000,2021,9,3,5,Friday,8,0,28,605,30,Desktop,Medium,0,$100 - $500
1861,1045,EMEA-2023-121251,2023-03-27,Marketing Suite,2,257.56,20.00,-28.97,2023-03-27 10:21:00.0000000,2023,3,1,1,Monday,10,0,43,1153,37,Mobile,Medium,0,$100 - $500
1862,1045,EMEA-2023-121251,2023-03-27,Site Analytics,4,119.96,0.00,33.58,2023-03-27 10:38:00.0000000,2023,3,1,1,Monday,10,0,44,1153,56,Desktop,Medium,0,$100 - $500
1863,1054,APJ-2020-151078,2020-11-12,Marketing Suite - Gold,4,49.63,20.00,4.96,2020-11-12 18:56:00.0000000,2020,11,4,4,Thursday,18,0,8,178,54,Desktop,Small,0,<$100
1864,1012,EMEA-2022-100839,2022-10-14,Contact Matcher,5,727.45,50.00,-465.56,2022-10-14 08:53:00.0000000,2022,10,4,5,Friday,8,0,16,927,64,Desktop,Large,0,$500 - $1K
1865,1012,EMEA-2022-100839,2022-10-14,Saas Connector Pack,3,24.96,20.00,4.36,2022-10-14 18:24:00.0000000,2022,10,4,5,Friday,18,0,17,927,36,Desktop,Small,0,<$100
1866,1033,AMER-2023-116659,2023-11-13,Site Analytics,3,370.78,40.00,-92.69,2023-11-13 10:32:00.0000000,2023,11,4,1,Monday,10,0,81,1323,41,Mobile,Medium,0,$100 - $500
1867,1057,EMEA-2023-118857,2023-04-16,Saas Connector Pack,5,196.45,0.00,70.72,2023-04-16 08:37:00.0000000,2023,4,2,0,Sunday,8,1,95,1174,71,Mobile,Medium,0,$100 - $500
1868,1001,EMEA-2021-127110,2021-06-25,Support,6,31.10,20.00,10.88,2021-06-25 10:57:00.0000000,2021,6,2,5,Friday,10,0,26,436,82,Tablet,Small,0,<$100
1869,1001,EMEA-2021-127110,2021-06-25,Marketing Suite - Gold,2,78.25,20.00,-17.60,2021-06-25 08:10:00.0000000,2021,6,2,5,Friday,8,0,27,436,37,Desktop,Small,0,<$100
1870,1002,AMER-2022-148201,2022-08-27,Support,1,6.48,0.00,3.11,2022-08-27 16:11:00.0000000,2022,8,3,6,Saturday,16,1,91,879,29,Desktop,Small,0,<$100
1871,1055,AMER-2020-116932,2020-07-21,Chatbot Plugin,5,99.20,0.00,25.79,2020-07-21 16:07:00.0000000,2020,7,3,2,Tuesday,16,0,11,181,62,Desktop,Small,0,<$100
1872,1055,AMER-2020-116932,2020-07-21,Finance Hub,2,801.56,20.00,50.09,2020-07-21 16:51:00.0000000,2020,7,3,2,Tuesday,16,0,12,181,28,Mobile,Large,0,$500 - $1K
1873,1055,AMER-2020-116932,2020-07-21,Contact Matcher,1,272.84,20.00,27.28,2020-07-21 18:05:00.0000000,2020,7,3,2,Tuesday,18,0,13,181,23,Desktop,Medium,0,$100 - $500
1874,1097,AMER-2023-142888,2023-11-22,Contact Matcher,1,70.98,0.00,20.58,2023-11-22 08:53:00.0000000,2023,11,4,3,Wednesday,8,0,99,1329,16,Desktop,Small,0,<$100
1875,1033,AMER-2020-147914,2020-06-04,Support,2,16.22,20.00,5.88,2020-06-04 16:06:00.0000000,2020,6,2,4,Thursday,16,0,8,66,25,Desktop,Small,0,<$100
1876,1092,EMEA-2022-112977,2022-03-11,Marketing Suite,1,176.78,20.00,-22.09,2022-03-11 16:42:00.0000000,2022,3,1,5,Friday,16,0,40,755,22,Desktop,Medium,0,$100 - $500
1877,1050,APJ-2023-112039,2023-03-26,Site Analytics,3,470.37,20.00,47.03,2023-03-26 08:04:00.0000000,2023,3,1,0,Sunday,8,1,75,1175,36,Desktop,Medium,0,$100 - $500
1878,1057,AMER-2023-118885,2023-12-30,Finance Hub,4,393.56,20.00,-44.27,2023-12-30 10:04:00.0000000,2023,12,4,6,Saturday,10,1,134,1432,57,Desktop,Medium,0,$100 - $500
1879,1057,AMER-2023-118885,2023-12-30,Site Analytics,3,302.37,20.00,22.67,2023-12-30 08:35:00.0000000,2023,12,4,6,Saturday,8,1,135,1432,54,Desktop,Medium,0,$100 - $500
1880,1070,EMEA-2023-166611,2023-03-29,Contact Matcher,9,68.74,70.00,-48.11,2023-03-29 18:49:00.0000000,2023,3,1,3,Wednesday,18,0,56,1145,124,Mobile,Small,0,<$100
1881,1076,EMEA-2021-109512,2021-03-05,Saas Connector Pack - Gold,3,29.34,0.00,14.67,2021-03-05 10:38:00.0000000,2021,3,1,5,Friday,10,0,46,416,39,Mobile,Small,0,<$100
1882,1076,EMEA-2021-109512,2021-03-05,Finance Hub,7,383.60,10.00,63.93,2021-03-05 18:00:00.0000000,2021,3,1,5,Friday,18,0,47,416,93,Desktop,Medium,0,$100 - $500
1883,1076,EMEA-2021-109512,2021-03-05,Marketing Suite - Gold,4,563.40,0.00,67.60,2021-03-05 10:50:00.0000000,2021,3,1,5,Friday,10,0,48,416,56,Mobile,Large,0,$500 - $1K
1884,1064,EMEA-2022-118570,2022-11-14,Support,7,217.05,20.00,78.68,2022-11-14 16:16:00.0000000,2022,11,4,1,Monday,16,0,47,882,101,Desktop,Medium,0,$100 - $500
1885,1078,APJ-2023-154718,2023-01-20,Finance Hub,2,6.00,20.00,2.10,2023-01-20 16:20:00.0000000,2023,1,1,5,Friday,16,0,85,1095,25,Mobile,Small,0,<$100
1886,1052,AMER-2022-147578,2022-04-23,Saas Connector Pack,3,31.56,0.00,10.41,2022-04-23 08:26:00.0000000,2022,4,2,6,Saturday,8,1,37,748,50,Desktop,Small,0,<$100
1887,1044,EMEA-2020-140165,2020-05-13,Storage,2,7.10,20.00,2.39,2020-05-13 18:47:00.0000000,2020,5,2,3,Wednesday,18,0,7,102,26,Desktop,Small,0,<$100
1888,1044,EMEA-2020-140165,2020-05-13,Contact Matcher,8,398.35,70.00,-331.96,2020-05-13 18:53:00.0000000,2020,5,2,3,Wednesday,18,0,8,102,108,Desktop,Medium,0,$100 - $500
1889,1051,AMER-2020-142587,2020-10-21,Oneview,4,121.79,20.00,13.70,2020-10-21 08:08:00.0000000,2020,10,4,3,Wednesday,8,0,30,234,57,Desktop,Medium,0,$100 - $500
1890,1051,AMER-2020-142587,2020-10-21,Contact Matcher,3,409.59,40.00,-122.87,2020-10-21 08:54:00.0000000,2020,10,4,3,Wednesday,8,0,31,234,51,Desktop,Medium,0,$100 - $500
1891,1010,AMER-2020-157623,2020-03-14,Support,2,10.56,0.00,4.75,2020-03-14 16:07:00.0000000,2020,3,1,6,Saturday,16,1,2,3,38,Desktop,Small,0,<$100
1892,1010,AMER-2020-157623,2020-03-14,Chatbot Plugin,1,3.38,0.00,1.25,2020-03-14 10:42:00.0000000,2020,3,1,6,Saturday,10,1,3,3,31,Mobile,Small,0,<$100
1893,1092,EMEA-2023-145310,2023-12-23,Saas Connector Pack - Gold,1,7.82,20.00,2.93,2023-12-23 08:42:00.0000000,2023,12,4,6,Saturday,8,1,112,1407,28,Desktop,Small,0,<$100
1894,1071,EMEA-2022-100083,2022-11-25,Support,1,24.78,20.00,7.74,2022-11-25 18:52:00.0000000,2022,11,4,5,Friday,18,0,29,963,21,Desktop,Small,0,<$100
1895,1068,EMEA-2023-108063,2023-12-03,Chatbot Plugin,3,34.65,0.00,10.39,2023-12-03 18:51:00.0000000,2023,12,4,0,Sunday,18,1,122,1418,37,Desktop,Small,0,<$100
1896,1024,EMEA-2021-109197,2021-12-31,Contact Matcher,2,487.98,20.00,152.49,2021-12-31 18:21:00.0000000,2021,12,4,5,Friday,18,0,83,724,39,Desktop,Medium,0,$100 - $500
1897,1003,EMEA-2023-141789,2023-10-04,Contact Matcher,2,1793.98,0.00,843.17,2023-10-04 08:40:00.0000000,2023,10,4,3,Wednesday,8,0,93,1323,40,Desktop,Very Large,0,$1K - $5K
1898,1048,EMEA-2020-169775,2020-08-29,Saas Connector Pack - Gold,2,29.80,20.00,10.80,2020-08-29 10:38:00.0000000,2020,8,3,6,Saturday,10,1,10,208,36,Desktop,Small,0,<$100
1899,1048,EMEA-2020-169775,2020-08-29,Contact Matcher,4,505.17,70.00,-336.78,2020-08-29 10:14:00.0000000,2020,8,3,6,Saturday,10,1,11,208,59,Desktop,Large,0,$500 - $1K
1900,1048,EMEA-2020-169775,2020-08-29,Contact Matcher,3,174.05,45.00,-110.76,2020-08-29 16:07:00.0000000,2020,8,3,6,Saturday,16,1,12,208,46,Desktop,Medium,0,$100 - $500
1901,1097,AMER-2022-140543,2022-06-30,Marketing Suite - Gold,6,191.88,0.00,19.18,2022-06-30 18:20:00.0000000,2022,6,2,4,Thursday,18,0,58,819,91,Desktop,Medium,0,$100 - $500
1902,1030,AMER-2022-151141,2022-08-21,Site Analytics,2,14.78,0.00,3.99,2022-08-21 08:29:00.0000000,2022,8,3,0,Sunday,8,1,63,953,30,Desktop,Small,0,<$100
1903,1077,EMEA-2023-167094,2023-10-22,Support,1,5.18,20.00,1.81,2023-10-22 10:55:00.0000000,2023,10,4,0,Sunday,10,1,57,1306,24,Desktop,Small,0,<$100
1904,1077,EMEA-2023-167094,2023-10-22,Finance Hub,2,478.48,20.00,47.84,2023-10-22 08:43:00.0000000,2023,10,4,0,Sunday,8,1,58,1306,29,Tablet,Medium,0,$100 - $500
1905,1077,EMEA-2023-167094,2023-10-22,Data Smasher,2,28.40,20.00,6.74,2023-10-22 08:05:00.0000000,2023,10,4,0,Sunday,8,1,59,1306,37,Desktop,Small,0,<$100
1906,1007,APJ-2023-154410,2023-10-22,Marketing Suite - Gold,8,909.12,0.00,9.09,2023-10-22 18:00:00.0000000,2023,10,4,0,Sunday,18,1,142,1336,105,Tablet,Large,0,$500 - $1K
1907,1028,EMEA-2022-150567,2022-05-18,Contact Matcher,2,2.95,70.00,-2.16,2022-05-18 10:03:00.0000000,2022,5,2,3,Wednesday,10,0,80,773,30,Desktop,Small,0,<$100
1908,1028,EMEA-2022-150567,2022-05-18,Contact Matcher,6,27.01,70.00,-21.61,2022-05-18 16:15:00.0000000,2022,5,2,3,Wednesday,16,0,81,773,86,Desktop,Small,0,<$100
1909,1001,AMER-2021-157959,2021-02-03,Saas Connector Pack,4,136.92,0.00,41.07,2021-02-03 18:38:00.0000000,2021,2,1,3,Wednesday,18,0,19,294,54,Mobile,Medium,0,$100 - $500
1910,1055,EMEA-2023-105886,2023-12-19,Saas Connector Pack,2,18.96,0.00,8.53,2023-12-19 16:29:00.0000000,2023,12,4,2,Tuesday,16,0,127,1427,41,Desktop,Small,0,<$100
1911,1088,AMER-2022-105963,2022-11-16,Data Smasher,3,99.39,0.00,40.74,2022-11-16 10:28:00.0000000,2022,11,4,3,Wednesday,10,0,120,970,53,Mobile,Small,0,<$100
1912,1026,APJ-2023-121503,2023-07-04,Support,7,273.89,20.00,92.43,2023-07-04 16:07:00.0000000,2023,7,3,2,Tuesday,16,0,114,1276,93,Desktop,Medium,0,$100 - $500
1913,1026,APJ-2023-121503,2023-07-04,Big Ol Database,3,597.13,40.00,49.76,2023-07-04 08:18:00.0000000,2023,7,3,2,Tuesday,8,0,115,1276,51,Desktop,Large,0,$500 - $1K
1914,1006,EMEA-2020-103366,2020-01-16,Data Smasher,5,149.95,0.00,65.97,2020-01-16 10:12:00.0000000,2020,1,1,4,Thursday,10,0,1,0,67,Desktop,Medium,1,$100 - $500
1915,1016,EMEA-2023-124597,2023-05-01,Finance Hub,2,4.60,20.00,1.67,2023-05-01 08:58:00.0000000,2023,5,2,1,Monday,8,0,60,1129,41,Desktop,Small,0,<$100
1916,1016,EMEA-2023-124597,2023-05-01,Chatbot Plugin,3,15.52,20.00,4.85,2023-05-01 08:43:00.0000000,2023,5,2,1,Monday,8,0,61,1129,53,Mobile,Small,0,<$100
1917,1016,EMEA-2023-124597,2023-05-01,Finance Hub,3,11.95,20.00,3.88,2023-05-01 08:06:00.0000000,2023,5,2,1,Monday,8,0,62,1129,37,Tablet,Small,0,<$100
1918,1005,APJ-2021-105634,2021-11-08,Chatbot Plugin,5,11.65,0.00,3.37,2021-11-08 08:42:00.0000000,2021,11,4,1,Monday,8,0,48,617,73,Mobile,Small,0,<$100
1919,1001,AMER-2021-123673,2021-10-30,Site Analytics,2,299.90,0.00,74.97,2021-10-30 16:20:00.0000000,2021,10,4,6,Saturday,16,1,36,563,35,Mobile,Medium,0,$100 - $500
1920,1080,EMEA-2023-111423,2023-08-18,Contact Matcher,5,895.92,20.00,302.37,2023-08-18 18:11:00.0000000,2023,8,3,5,Friday,18,0,160,1249,77,Mobile,Large,0,$500 - $1K
1921,1080,EMEA-2023-111423,2023-08-18,Finance Hub,2,462.56,10.00,97.65,2023-08-18 16:55:00.0000000,2023,8,3,5,Friday,16,0,161,1249,36,Desktop,Medium,0,$100 - $500
1922,1003,EMEA-2021-125178,2021-10-03,Marketing Suite - Gold,2,15.00,20.00,1.50,2021-10-03 18:39:00.0000000,2021,10,4,0,Sunday,18,1,32,592,43,Desktop,Small,0,<$100
1923,1061,APJ-2022-156685,2022-07-09,Site Analytics,9,863.64,20.00,107.95,2022-07-09 08:51:00.0000000,2022,7,3,6,Saturday,8,1,38,837,114,Desktop,Large,0,$500 - $1K
1924,1061,APJ-2022-156685,2022-07-09,Chatbot Plugin,3,47.61,20.00,3.57,2022-07-09 10:07:00.0000000,2022,7,3,6,Saturday,10,1,39,837,48,Desktop,Small,0,<$100
1925,1016,AMER-2023-126865,2023-12-06,Support,3,92.94,0.00,41.82,2023-12-06 16:30:00.0000000,2023,12,4,3,Wednesday,16,0,83,1348,37,Desktop,Small,0,<$100
1926,1084,AMER-2023-102834,2023-03-10,Data Smasher,2,199.98,0.00,69.99,2023-03-10 10:25:00.0000000,2023,3,1,5,Friday,10,0,67,1112,33,Desktop,Medium,0,$100 - $500
1927,1051,AMER-2022-139710,2022-06-10,Site Analytics,3,177.48,20.00,19.96,2022-06-10 10:46:00.0000000,2022,6,2,5,Friday,10,0,70,831,39,Desktop,Medium,0,$100 - $500
1928,1062,EMEA-2023-121538,2023-11-29,Support,2,88.76,20.00,31.06,2023-11-29 18:05:00.0000000,2023,11,4,3,Wednesday,18,0,97,1410,34,Desktop,Small,0,<$100
1929,1039,AMER-2023-101539,2023-03-17,Support,1,6.48,0.00,3.11,2023-03-17 10:43:00.0000000,2023,3,1,5,Friday,10,0,78,1145,23,Mobile,Small,0,<$100
1930,1039,AMER-2023-101539,2023-03-17,Marketing Suite - Gold,1,46.51,0.00,1.86,2023-03-17 08:54:00.0000000,2023,3,1,5,Friday,8,0,79,1145,25,Desktop,Small,0,<$100
1931,1039,AMER-2023-101539,2023-03-17,Site Analytics,3,659.97,20.00,49.49,2023-03-17 18:23:00.0000000,2023,3,1,5,Friday,18,0,80,1145,47,Mobile,Large,0,$500 - $1K
1932,1042,AMER-2022-152121,2022-11-28,Site Analytics,1,271.99,20.00,23.79,2022-11-28 08:01:00.0000000,2022,11,4,1,Monday,8,0,64,1046,22,Desktop,Medium,0,$100 - $500
1933,1099,EMEA-2023-161200,2023-08-07,Marketing Suite,3,145.74,0.00,23.31,2023-08-07 18:11:00.0000000,2023,8,3,1,Monday,18,0,74,1303,52,Mobile,Medium,0,$100 - $500
1934,1099,EMEA-2023-161200,2023-08-07,Saas Connector Pack,5,15.40,0.00,7.39,2023-08-07 10:59:00.0000000,2023,8,3,1,Monday,10,0,75,1303,74,Desktop,Small,0,<$100
1935,1084,AMER-2023-101245,2023-11-28,Support,5,244.55,0.00,114.93,2023-11-28 10:46:00.0000000,2023,11,4,2,Tuesday,10,0,89,1375,68,Desktop,Medium,0,$100 - $500
1936,1084,AMER-2023-101245,2023-11-28,Data Smasher,8,166.16,0.00,59.81,2023-11-28 18:05:00.0000000,2023,11,4,2,Tuesday,18,0,90,1375,108,Mobile,Medium,0,$100 - $500
1937,1009,AMER-2021-141768,2021-05-25,Saas Connector Pack,3,14.73,0.00,4.86,2021-05-25 10:47:00.0000000,2021,5,2,2,Tuesday,10,0,45,448,52,Desktop,Small,0,<$100
1938,1007,EMEA-2022-112109,2022-07-09,Contact Matcher,2,19.96,70.00,-13.31,2022-07-09 18:47:00.0000000,2022,7,3,6,Saturday,18,1,57,866,36,Desktop,Small,0,<$100
1939,1007,EMEA-2022-112109,2022-07-09,Marketing Suite - Gold,7,33.48,20.00,-1.25,2022-07-09 08:19:00.0000000,2022,7,3,6,Saturday,8,1,58,866,91,Desktop,Small,0,<$100
1940,1007,EMEA-2022-112109,2022-07-09,Contact Matcher,4,8.73,70.00,-6.11,2022-07-09 16:18:00.0000000,2022,7,3,6,Saturday,16,1,59,866,59,Desktop,Small,0,<$100
1941,1007,EMEA-2022-112109,2022-07-09,Finance Hub,3,662.88,20.00,74.57,2022-07-09 08:51:00.0000000,2022,7,3,6,Saturday,8,1,60,866,46,Desktop,Large,0,$500 - $1K
1942,1039,APJ-2023-144064,2023-08-30,Finance Hub,4,47.36,20.00,17.76,2023-08-30 16:27:00.0000000,2023,8,3,3,Wednesday,16,0,96,1311,49,Desktop,Small,0,<$100
1943,1039,APJ-2023-144064,2023-08-30,Marketing Suite - Gold,2,27.44,20.00,2.40,2023-08-30 16:30:00.0000000,2023,8,3,3,Wednesday,16,0,97,1311,24,Tablet,Small,0,<$100
1944,1039,APJ-2023-144064,2023-08-30,Contact Matcher,9,3.24,80.00,-5.18,2023-08-30 16:58:00.0000000,2023,8,3,3,Wednesday,16,0,98,1311,117,Desktop,Small,0,<$100
1945,1048,APJ-2022-108581,2022-06-21,Data Smasher,4,95.96,20.00,26.39,2022-06-21 10:01:00.0000000,2022,6,2,2,Tuesday,10,0,66,869,48,Desktop,Small,0,<$100
1946,1048,APJ-2022-108581,2022-06-21,Support,2,10.36,20.00,3.62,2022-06-21 10:07:00.0000000,2022,6,2,2,Tuesday,10,0,67,869,35,Desktop,Small,0,<$100
1947,1015,EMEA-2023-157987,2023-09-03,Chatbot Plugin,2,23.10,0.00,6.46,2023-09-03 18:11:00.0000000,2023,9,3,0,Sunday,18,1,86,1265,37,Tablet,Small,0,<$100
1948,1015,EMEA-2023-157987,2023-09-03,Saas Connector Pack,2,11.54,0.00,3.46,2023-09-03 08:05:00.0000000,2023,9,3,0,Sunday,8,1,87,1265,39,Desktop,Small,0,<$100
1949,1015,EMEA-2023-157987,2023-09-03,Contact Matcher,1,254.52,40.00,-93.32,2023-09-03 18:50:00.0000000,2023,9,3,0,Sunday,18,1,88,1265,21,Desktop,Medium,0,$100 - $500
1950,1015,EMEA-2023-157987,2023-09-03,Oneview,1,12.98,0.00,3.76,2023-09-03 10:54:00.0000000,2023,9,3,0,Sunday,10,1,89,1265,26,Desktop,Small,0,<$100
1951,1015,EMEA-2023-157987,2023-09-03,Contact Matcher,8,26.43,20.00,8.92,2023-09-03 18:12:00.0000000,2023,9,3,0,Sunday,18,1,90,1265,112,Desktop,Small,0,<$100
1952,1015,EMEA-2023-157987,2023-09-03,Site Analytics,3,197.97,0.00,57.41,2023-09-03 18:57:00.0000000,2023,9,3,0,Sunday,18,1,91,1265,54,Desktop,Medium,0,$100 - $500
1953,1015,EMEA-2023-157987,2023-09-03,Finance Hub,6,18.90,0.00,9.07,2023-09-03 10:36:00.0000000,2023,9,3,0,Sunday,10,1,92,1265,72,Mobile,Small,0,<$100
1954,1015,EMEA-2023-157987,2023-09-03,Finance Hub,5,1282.41,10.00,213.73,2023-09-03 16:39:00.0000000,2023,9,3,0,Sunday,16,1,93,1265,62,Desktop,Very Large,0,$1K - $5K
1955,1015,EMEA-2023-157987,2023-09-03,Chatbot Plugin,3,4.92,0.00,2.21,2023-09-03 10:19:00.0000000,2023,9,3,0,Sunday,10,1,94,1265,50,Mobile,Small,0,<$100
1956,1015,EMEA-2023-157987,2023-09-03,Data Smasher,2,238.00,0.00,38.08,2023-09-03 10:56:00.0000000,2023,9,3,0,Sunday,10,1,95,1265,27,Mobile,Medium,0,$100 - $500
1957,1015,EMEA-2023-157987,2023-09-03,Data Smasher,3,167.97,0.00,40.31,2023-09-03 10:33:00.0000000,2023,9,3,0,Sunday,10,1,96,1265,55,Desktop,Medium,0,$100 - $500
1958,1015,EMEA-2023-157987,2023-09-03,Support,4,17.12,0.00,7.70,2023-09-03 10:33:00.0000000,2023,9,3,0,Sunday,10,1,97,1265,59,Mobile,Small,0,<$100
1959,1006,EMEA-2023-110905,2023-09-11,Contact Matcher,3,16.20,0.00,7.77,2023-09-11 10:23:00.0000000,2023,9,3,1,Monday,10,0,83,1334,54,Desktop,Small,0,<$100
1960,1006,EMEA-2023-110905,2023-09-11,Oneview,3,33.99,0.00,14.61,2023-09-11 08:08:00.0000000,2023,9,3,1,Monday,8,0,84,1334,48,Mobile,Small,0,<$100
1961,1006,EMEA-2023-110905,2023-09-11,Data Smasher,5,296.85,0.00,53.43,2023-09-11 08:53:00.0000000,2023,9,3,1,Monday,8,0,85,1334,67,Mobile,Medium,0,$100 - $500
1962,1006,EMEA-2023-110905,2023-09-11,Data Smasher,6,112.80,0.00,6.76,2023-09-11 16:35:00.0000000,2023,9,3,1,Monday,16,0,86,1334,87,Mobile,Medium,0,$100 - $500
1963,1006,EMEA-2023-110905,2023-09-11,Contact Matcher,3,13.71,0.00,6.58,2023-09-11 16:07:00.0000000,2023,9,3,1,Monday,16,0,87,1334,46,Desktop,Small,0,<$100
1964,1006,EMEA-2023-110905,2023-09-11,Support,5,24.90,0.00,11.70,2023-09-11 18:58:00.0000000,2023,9,3,1,Monday,18,0,88,1334,68,Desktop,Small,0,<$100
1965,1006,EMEA-2023-110905,2023-09-11,Marketing Suite - Gold,3,286.29,0.00,17.17,2023-09-11 16:59:00.0000000,2023,9,3,1,Monday,16,0,89,1334,50,Mobile,Medium,0,$100 - $500
1966,1006,EMEA-2023-110905,2023-09-11,Oneview,2,24.18,0.00,7.25,2023-09-11 08:20:00.0000000,2023,9,3,1,Monday,8,0,90,1334,24,Mobile,Small,0,<$100
1967,1021,AMER-2023-165841,2023-12-22,Site Analytics,3,281.97,0.00,78.95,2023-12-22 10:19:00.0000000,2023,12,4,5,Friday,10,0,78,1393,50,Desktop,Medium,0,$100 - $500
1968,1021,AMER-2023-165841,2023-12-22,Support,5,69.50,0.00,20.15,2023-12-22 08:48:00.0000000,2023,12,4,5,Friday,8,0,79,1393,72,Tablet,Small,0,<$100
1969,1021,AMER-2023-165841,2023-12-22,Support,3,166.44,0.00,79.89,2023-12-22 18:24:00.0000000,2023,12,4,5,Friday,18,0,80,1393,55,Desktop,Medium,0,$100 - $500
1970,1038,APJ-2023-117485,2023-09-24,Data Smasher,4,291.96,0.00,102.18,2023-09-24 18:29:00.0000000,2023,9,3,0,Sunday,18,1,71,1270,48,Desktop,Medium,0,$100 - $500
1971,1013,APJ-2023-140242,2023-05-07,Chatbot Plugin,3,6.40,20.00,0.64,2023-05-07 16:46:00.0000000,2023,5,2,0,Sunday,16,1,56,1176,37,Mobile,Small,0,<$100
1972,1013,APJ-2023-140242,2023-05-07,Data Smasher,7,408.74,20.00,76.63,2023-05-07 10:30:00.0000000,2023,5,2,0,Sunday,10,1,57,1176,94,Mobile,Medium,0,$100 - $500
1973,1096,APJ-2020-148950,2020-12-14,Contact Matcher,4,5.10,80.00,-8.67,2020-12-14 18:02:00.0000000,2020,12,4,1,Monday,18,0,13,285,60,Desktop,Small,0,<$100
1974,1096,APJ-2020-148950,2020-12-14,Storage,2,2.89,20.00,0.47,2020-12-14 16:55:00.0000000,2020,12,4,1,Monday,16,0,14,285,27,Desktop,Small,0,<$100
1975,1096,APJ-2020-148950,2020-12-14,Data Smasher,3,35.01,20.00,-2.18,2020-12-14 08:52:00.0000000,2020,12,4,1,Monday,8,0,15,285,48,Desktop,Small,0,<$100
1976,1100,EMEA-2020-110408,2020-10-18,Marketing Suite - Gold,3,275.97,0.00,11.03,2020-10-18 18:42:00.0000000,2020,10,4,0,Sunday,18,1,12,230,47,Desktop,Medium,0,$100 - $500
1977,1100,EMEA-2020-110408,2020-10-18,Site Analytics,5,1394.95,0.00,362.68,2020-10-18 10:20:00.0000000,2020,10,4,0,Sunday,10,1,13,230,75,Desktop,Very Large,0,$1K - $5K
1978,1100,EMEA-2020-110408,2020-10-18,Finance Hub,6,545.88,0.00,70.96,2020-10-18 08:44:00.0000000,2020,10,4,0,Sunday,8,1,14,230,75,Desktop,Large,0,$500 - $1K
1979,1022,EMEA-2021-109939,2021-05-08,Chatbot Plugin,2,5.24,20.00,0.59,2021-05-08 18:23:00.0000000,2021,5,2,6,Saturday,18,1,43,420,31,Tablet,Small,0,<$100
1980,1087,AMER-2022-112669,2022-04-15,Finance Hub,4,933.53,20.00,105.02,2022-04-15 16:06:00.0000000,2022,4,2,5,Friday,16,0,39,654,49,Desktop,Large,0,$500 - $1K
1981,1087,AMER-2022-112669,2022-04-15,Marketing Suite - Gold,4,42.97,20.00,4.29,2022-04-15 08:40:00.0000000,2022,4,2,5,Friday,8,0,40,654,57,Desktop,Small,0,<$100
1982,1042,EMEA-2021-119592,2021-12-14,Contact Matcher,2,3.76,0.00,1.80,2021-12-14 08:42:00.0000000,2021,12,4,2,Tuesday,8,0,36,697,28,Desktop,Small,0,<$100
1983,1046,APJ-2020-122749,2020-12-03,Site Analytics,4,479.96,0.00,134.38,2020-12-03 18:48:00.0000000,2020,12,4,4,Thursday,18,0,24,300,55,Desktop,Medium,0,$100 - $500
1984,1079,AMER-2020-164721,2020-11-25,Oneview,6,320.88,0.00,93.05,2020-11-25 16:33:00.0000000,2020,11,4,3,Wednesday,16,0,12,179,85,Desktop,Medium,0,$100 - $500
1985,1079,AMER-2020-164721,2020-11-25,Saas Connector Pack,3,23.88,0.00,10.50,2020-11-25 10:11:00.0000000,2020,11,4,3,Wednesday,10,0,13,179,52,Desktop,Small,0,<$100
1986,1079,AMER-2020-164721,2020-11-25,Support,4,26.76,0.00,12.30,2020-11-25 16:54:00.0000000,2020,11,4,3,Wednesday,16,0,14,179,65,Desktop,Small,0,<$100
1987,1052,AMER-2022-147417,2022-07-26,Alchemy,4,1439.97,40.00,191.99,2022-07-26 08:39:00.0000000,2022,7,3,2,Tuesday,8,0,48,842,51,Desktop,Very Large,0,$1K - $5K
1988,1068,EMEA-2021-127509,2021-11-09,Contact Matcher,3,17.22,0.00,7.92,2021-11-09 18:24:00.0000000,2021,11,4,2,Tuesday,18,0,47,664,37,Mobile,Small,0,<$100
1989,1068,EMEA-2021-127509,2021-11-09,Contact Matcher,7,1024.38,0.00,215.11,2021-11-09 16:15:00.0000000,2021,11,4,2,Tuesday,16,0,48,664,85,Desktop,Very Large,0,$1K - $5K
