242,first_purchase,First Purchase,2020-08-05,0,Made first purchase,0,1.81,2025-12-16 14:32:14.3800000,1059,1
243,power_user,Power User,2020-08-05,31,Achieved Power User status,24,6129.92,2025-12-16 14:32:14.3800000,1059,11
244,account_created,Account Created,2020-01-21,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1060,0
245,active_user,Active User,2020-01-21,96,Reached 5+ orders,58,20180.08,2025-12-16 14:32:14.3800000,1060,14
246,first_purchase,First Purchase,2020-01-21,0,Made first purchase,0,2.51,2025-12-16 14:32:14.3800000,1060,1
247,high_value,High Value,2020-01-21,145,Achieved High Value status,58,40360.16,2025-12-16 14:32:14.3800000,1060,14
248,power_user,Power User,2020-01-21,169,Achieved Power User status,58,30270.12,2025-12-16 14:32:14.3800000,1060,14
249,account_created,Account Created,2020-03-24,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1061,0
250,active_user,Active User,2020-03-24,71,Reached 5+ orders,37,8747.32,2025-12-16 14:32:14.3800000,1061,13
251,first_purchase,First Purchase,2020-03-24,0,Made first purchase,0,1.87,2025-12-16 14:32:14.3800000,1061,1
252,power_user,Power User,2020-03-24,125,Achieved Power User status,37,13120.97,2025-12-16 14:32:14.3800000,1061,13
253,account_created,Account Created,2020-01-19,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1062,0
254,active_user,Active User,2020-01-19,97,Reached 5+ orders,54,9915.58,2025-12-16 14:32:14.3800000,1062,11
255,first_purchase,First Purchase,2020-01-19,0,Made first purchase,0,0.98,2025-12-16 14:32:14.3800000,1062,1
256,power_user,Power User,2020-01-19,170,Achieved Power User status,54,14873.36,2025-12-16 14:32:14.3800000,1062,11
257,account_created,Account Created,2020-05-05,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1063,0
258,active_user,Active User,2020-05-05,54,Reached 5+ orders,39,7215.50,2025-12-16 14:32:14.3800000,1063,13
259,first_purchase,First Purchase,2020-05-05,0,Made first purchase,0,1.90,2025-12-16 14:32:14.3800000,1063,1
260,power_user,Power User,2020-05-05,95,Achieved Power User status,39,10823.25,2025-12-16 14:32:14.3800000,1063,13
261,account_created,Account Created,2020-06-15,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1064,0
262,active_user,Active User,2020-06-15,38,Reached 5+ orders,32,8818.28,2025-12-16 14:32:14.3800000,1064,13
263,first_purchase,First Purchase,2020-06-15,0,Made first purchase,0,2.86,2025-12-16 14:32:14.3800000,1064,1
264,power_user,Power User,2020-06-15,67,Achieved Power User status,32,13227.42,2025-12-16 14:32:14.3800000,1064,13
265,account_created,Account Created,2020-04-08,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1065,0
266,active_user,Active User,2020-04-08,65,Reached 5+ orders,81,18771.90,2025-12-16 14:32:14.3800000,1065,14
267,first_purchase,First Purchase,2020-04-08,0,Made first purchase,0,1.04,2025-12-16 14:32:14.3800000,1065,1
268,high_value,High Value,2020-04-08,98,Achieved High Value status,81,37543.79,2025-12-16 14:32:14.3800000,1065,14
269,power_user,Power User,2020-04-08,114,Achieved Power User status,81,28157.84,2025-12-16 14:32:14.3800000,1065,14
270,account_created,Account Created,2020-09-19,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1066,0
271,active_user,Active User,2020-09-19,0,Reached 5+ orders,32,6722.04,2025-12-16 14:32:14.3800000,1066,13
272,first_purchase,First Purchase,2020-09-19,0,Made first purchase,0,2.92,2025-12-16 14:32:14.3800000,1066,1
273,power_user,Power User,2020-09-19,0,Achieved Power User status,32,10083.05,2025-12-16 14:32:14.3800000,1066,13
274,account_created,Account Created,2020-02-05,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1067,0
275,active_user,Active User,2020-02-05,90,Reached 5+ orders,61,16496.52,2025-12-16 14:32:14.3800000,1067,13
276,first_purchase,First Purchase,2020-02-05,0,Made first purchase,0,1.16,2025-12-16 14:32:14.3800000,1067,1
277,high_value,High Value,2020-02-05,136,Achieved High Value status,61,32993.04,2025-12-16 14:32:14.3800000,1067,13
278,power_user,Power User,2020-02-05,158,Achieved Power User status,61,24744.78,2025-12-16 14:32:14.3800000,1067,13
279,account_created,Account Created,2020-01-15,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1068,0
280,active_user,Active User,2020-01-15,99,Reached 5+ orders,60,14315.73,2025-12-16 14:32:14.3800000,1068,13
281,first_purchase,First Purchase,2020-01-15,0,Made first purchase,0,1.90,2025-12-16 14:32:14.3800000,1068,1
282,power_user,Power User,2020-01-15,173,Achieved Power User status,60,21473.59,2025-12-16 14:32:14.3800000,1068,13
283,account_created,Account Created,2020-02-08,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1070,0
284,active_user,Active User,2020-02-08,89,Reached 5+ orders,41,11351.92,2025-12-16 14:32:14.3800000,1070,12
285,first_purchase,First Purchase,2020-02-08,0,Made first purchase,0,3.89,2025-12-16 14:32:14.3800000,1070,1
286,power_user,Power User,2020-02-08,156,Achieved Power User status,41,17027.88,2025-12-16 14:32:14.3800000,1070,12
287,account_created,Account Created,2020-04-06,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1071,0
288,active_user,Active User,2020-04-06,66,Reached 5+ orders,30,6471.31,2025-12-16 14:32:14.3800000,1071,13
289,first_purchase,First Purchase,2020-04-06,0,Made first purchase,0,2.04,2025-12-16 14:32:14.3800000,1071,1
290,power_user,Power User,2020-04-06,116,Achieved Power User status,30,9706.96,2025-12-16 14:32:14.3800000,1071,13
291,account_created,Account Created,2020-06-01,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1072,0
292,active_user,Active User,2020-06-01,44,Reached 5+ orders,60,10597.59,2025-12-16 14:32:14.3800000,1072,13
293,first_purchase,First Purchase,2020-06-01,0,Made first purchase,0,1.27,2025-12-16 14:32:14.3800000,1072,1
294,power_user,Power User,2020-06-01,77,Achieved Power User status,60,15896.38,2025-12-16 14:32:14.3800000,1072,13
295,account_created,Account Created,2020-03-19,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1073,0
296,active_user,Active User,2020-03-19,73,Reached 5+ orders,69,15819.20,2025-12-16 14:32:14.3800000,1073,13
297,first_purchase,First Purchase,2020-03-19,0,Made first purchase,0,1.39,2025-12-16 14:32:14.3800000,1073,1
298,power_user,Power User,2020-03-19,128,Achieved Power User status,69,23728.79,2025-12-16 14:32:14.3800000,1073,13
299,account_created,Account Created,2020-05-06,0,User signed up for Enterprise account,0,0.00,2025-12-16 14:32:14.3800000,1074,0
300,active_user,Active User,2020-05-06,54,Reached 5+ orders,47,9615.81,2025-12-16 14:32:14.3800000,1074,13
301,first_purchase,First Purchase,2020-05-06,0,Made first purchase,0,2.54,2025-12-16 14:32:14.3800000,1074,1
302,power_user,Power User,2020-05-06,95,Achieved Power User status,47,14423.72,2025-12-16 14:32:14.3800000,1074,13
303,account_created,Account Created,2020-03-14,0,User signed up for Enterprise account,0,0.00,2025-12-16 14:32:14.3800000,1075,0
304,active_user,Active User,2020-03-14,75,Reached 5+ orders,58,10691.53,2025-12-16 14:32:14.3800000,1075,13
305,first_purchase,First Purchase,2020-03-14,0,Made first purchase,0,1.36,2025-12-16 14:32:14.3800000,1075,1
306,power_user,Power User,2020-03-14,132,Achieved Power User status,58,16037.30,2025-12-16 14:32:14.3800000,1075,13
307,account_created,Account Created,2020-01-14,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1076,0
308,active_user,Active User,2020-01-14,99,Reached 5+ orders,60,12722.50,2025-12-16 14:32:14.3800000,1076,14
309,first_purchase,First Purchase,2020-01-14,0,Made first purchase,0,2.21,2025-12-16 14:32:14.3800000,1076,1
310,power_user,Power User,2020-01-14,174,Achieved Power User status,60,19083.74,2025-12-16 14:32:14.3800000,1076,14
311,account_created,Account Created,2020-03-25,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1077,0
312,active_user,Active User,2020-03-25,71,Reached 5+ orders,30,6273.85,2025-12-16 14:32:14.3800000,1077,11
313,first_purchase,First Purchase,2020-03-25,0,Made first purchase,0,1.18,2025-12-16 14:32:14.3800000,1077,1
314,power_user,Power User,2020-03-25,124,Achieved Power User status,30,9410.77,2025-12-16 14:32:14.3800000,1077,11
315,account_created,Account Created,2020-01-21,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1078,0
316,active_user,Active User,2020-01-21,96,Reached 5+ orders,73,10473.11,2025-12-16 14:32:14.3800000,1078,13
317,first_purchase,First Purchase,2020-01-21,0,Made first purchase,0,1.64,2025-12-16 14:32:14.3800000,1078,1
318,power_user,Power User,2020-01-21,169,Achieved Power User status,73,15709.66,2025-12-16 14:32:14.3800000,1078,13
319,account_created,Account Created,2020-05-30,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1079,0
320,active_user,Active User,2020-05-30,44,Reached 5+ orders,20,3316.57,2025-12-16 14:32:14.3800000,1079,12
321,first_purchase,First Purchase,2020-05-30,0,Made first purchase,0,2.94,2025-12-16 14:32:14.3800000,1079,1
322,power_user,Power User,2020-05-30,78,Achieved Power User status,20,4974.85,2025-12-16 14:32:14.3800000,1079,12
323,account_created,Account Created,2020-03-17,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1080,0
324,active_user,Active User,2020-03-17,74,Reached 5+ orders,102,21452.08,2025-12-16 14:32:14.3800000,1080,13
325,first_purchase,First Purchase,2020-03-17,0,Made first purchase,0,1.34,2025-12-16 14:32:14.3800000,1080,1
326,high_value,High Value,2020-03-17,111,Achieved High Value status,102,42904.16,2025-12-16 14:32:14.3800000,1080,13
327,power_user,Power User,2020-03-17,130,Achieved Power User status,102,32178.12,2025-12-16 14:32:14.3800000,1080,13
328,account_created,Account Created,2020-03-24,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1081,0
329,active_user,Active User,2020-03-24,71,Reached 5+ orders,51,9426.04,2025-12-16 14:32:14.3800000,1081,13
330,first_purchase,First Purchase,2020-03-24,0,Made first purchase,0,1.58,2025-12-16 14:32:14.3800000,1081,1
331,power_user,Power User,2020-03-24,125,Achieved Power User status,51,14139.05,2025-12-16 14:32:14.3800000,1081,13
332,account_created,Account Created,2020-07-08,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1082,0
333,active_user,Active User,2020-07-08,29,Reached 5+ orders,49,10077.03,2025-12-16 14:32:14.3800000,1082,14
334,first_purchase,First Purchase,2020-07-08,0,Made first purchase,0,1.78,2025-12-16 14:32:14.3800000,1082,1
335,power_user,Power User,2020-07-08,51,Achieved Power User status,49,15115.55,2025-12-16 14:32:14.3800000,1082,14
336,account_created,Account Created,2020-03-28,0,User signed up for Enterprise account,0,0.00,2025-12-16 14:32:14.3800000,1083,0
337,active_user,Active User,2020-03-28,70,Reached 5+ orders,26,7824.57,2025-12-16 14:32:14.3800000,1083,12
338,first_purchase,First Purchase,2020-03-28,0,Made first purchase,0,1.87,2025-12-16 14:32:14.3800000,1083,1
339,power_user,Power User,2020-03-28,122,Achieved Power User status,26,11736.86,2025-12-16 14:32:14.3800000,1083,12
340,account_created,Account Created,2020-02-22,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1084,0
341,active_user,Active User,2020-02-22,84,Reached 5+ orders,40,9443.08,2025-12-16 14:32:14.3800000,1084,14
342,first_purchase,First Purchase,2020-02-22,0,Made first purchase,0,1.24,2025-12-16 14:32:14.3800000,1084,1
343,power_user,Power User,2020-02-22,147,Achieved Power User status,40,14164.61,2025-12-16 14:32:14.3800000,1084,14
344,account_created,Account Created,2020-07-25,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1085,0
345,active_user,Active User,2020-07-25,22,Reached 5+ orders,20,7868.06,2025-12-16 14:32:14.3800000,1085,11
346,first_purchase,First Purchase,2020-07-25,0,Made first purchase,0,1.18,2025-12-16 14:32:14.3800000,1085,1
347,power_user,Power User,2020-07-25,39,Achieved Power User status,20,11802.09,2025-12-16 14:32:14.3800000,1085,11
348,account_created,Account Created,2020-01-24,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1086,0
349,active_user,Active User,2020-01-24,95,Reached 5+ orders,31,6452.27,2025-12-16 14:32:14.3800000,1086,11
350,first_purchase,First Purchase,2020-01-24,0,Made first purchase,0,0.89,2025-12-16 14:32:14.3800000,1086,1
351,power_user,Power User,2020-01-24,167,Achieved Power User status,31,9678.40,2025-12-16 14:32:14.3800000,1086,11
352,account_created,Account Created,2020-06-30,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1087,0
353,active_user,Active User,2020-06-30,32,Reached 5+ orders,56,12676.26,2025-12-16 14:32:14.3800000,1087,12
354,first_purchase,First Purchase,2020-06-30,0,Made first purchase,0,2.04,2025-12-16 14:32:14.3800000,1087,1
355,power_user,Power User,2020-06-30,56,Achieved Power User status,56,19014.38,2025-12-16 14:32:14.3800000,1087,12
356,account_created,Account Created,2020-03-21,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1088,0
357,active_user,Active User,2020-03-21,72,Reached 5+ orders,87,20163.17,2025-12-16 14:32:14.3800000,1088,13
358,first_purchase,First Purchase,2020-03-21,0,Made first purchase,0,1.08,2025-12-16 14:32:14.3800000,1088,1
359,high_value,High Value,2020-03-21,109,Achieved High Value status,87,40326.34,2025-12-16 14:32:14.3800000,1088,13
360,power_user,Power User,2020-03-21,127,Achieved Power User status,87,30244.76,2025-12-16 14:32:14.3800000,1088,13
361,account_created,Account Created,2020-01-08,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1089,0
362,active_user,Active User,2020-01-08,102,Reached 5+ orders,54,11597.32,2025-12-16 14:32:14.3800000,1089,14
363,first_purchase,First Purchase,2020-01-08,0,Made first purchase,0,1.99,2025-12-16 14:32:14.3800000,1089,1
364,power_user,Power User,2020-01-08,178,Achieved Power User status,54,17395.98,2025-12-16 14:32:14.3800000,1089,14
365,account_created,Account Created,2020-02-21,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1090,0
366,active_user,Active User,2020-02-21,84,Reached 5+ orders,37,11866.68,2025-12-16 14:32:14.3800000,1090,14
367,first_purchase,First Purchase,2020-02-21,0,Made first purchase,0,2.89,2025-12-16 14:32:14.3800000,1090,1
368,power_user,Power User,2020-02-21,147,Achieved Power User status,37,17800.01,2025-12-16 14:32:14.3800000,1090,14
369,account_created,Account Created,2020-02-03,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1091,0
370,active_user,Active User,2020-02-03,91,Reached 5+ orders,40,7941.50,2025-12-16 14:32:14.3800000,1091,11
371,first_purchase,First Purchase,2020-02-03,0,Made first purchase,0,3.48,2025-12-16 14:32:14.3800000,1091,1
372,power_user,Power User,2020-02-03,160,Achieved Power User status,40,11912.24,2025-12-16 14:32:14.3800000,1091,11
373,account_created,Account Created,2020-02-15,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1092,0
374,active_user,Active User,2020-02-15,86,Reached 5+ orders,57,17600.81,2025-12-16 14:32:14.3800000,1092,14
375,first_purchase,First Purchase,2020-02-15,0,Made first purchase,0,3.32,2025-12-16 14:32:14.3800000,1092,1
376,high_value,High Value,2020-02-15,130,Achieved High Value status,57,35201.62,2025-12-16 14:32:14.3800000,1092,14
377,power_user,Power User,2020-02-15,151,Achieved Power User status,57,26401.22,2025-12-16 14:32:14.3800000,1092,14
378,account_created,Account Created,2020-03-18,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1093,0
379,active_user,Active User,2020-03-18,74,Reached 5+ orders,58,20610.21,2025-12-16 14:32:14.3800000,1093,12
380,first_purchase,First Purchase,2020-03-18,0,Made first purchase,0,2.81,2025-12-16 14:32:14.3800000,1093,1
381,high_value,High Value,2020-03-18,111,Achieved High Value status,58,41220.41,2025-12-16 14:32:14.3800000,1093,12
382,power_user,Power User,2020-03-18,129,Achieved Power User status,58,30915.31,2025-12-16 14:32:14.3800000,1093,12
383,account_created,Account Created,2020-02-02,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1094,0
384,active_user,Active User,2020-02-02,92,Reached 5+ orders,48,8783.63,2025-12-16 14:32:14.3800000,1094,11
385,first_purchase,First Purchase,2020-02-02,0,Made first purchase,0,2.94,2025-12-16 14:32:14.3800000,1094,1
386,power_user,Power User,2020-02-02,161,Achieved Power User status,48,13175.45,2025-12-16 14:32:14.3800000,1094,11
387,account_created,Account Created,2020-02-12,0,User signed up for Enterprise account,0,0.00,2025-12-16 14:32:14.3800000,1095,0
388,active_user,Active User,2020-02-12,88,Reached 5+ orders,33,7210.31,2025-12-16 14:32:14.3800000,1095,12
389,first_purchase,First Purchase,2020-02-12,0,Made first purchase,0,2.06,2025-12-16 14:32:14.3800000,1095,1
390,power_user,Power User,2020-02-12,154,Achieved Power User status,33,10815.46,2025-12-16 14:32:14.3800000,1095,12
391,account_created,Account Created,2020-03-04,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1096,0
392,active_user,Active User,2020-03-04,79,Reached 5+ orders,46,10754.09,2025-12-16 14:32:14.3800000,1096,13
393,first_purchase,First Purchase,2020-03-04,0,Made first purchase,0,1.72,2025-12-16 14:32:14.3800000,1096,1
394,power_user,Power User,2020-03-04,139,Achieved Power User status,46,16131.13,2025-12-16 14:32:14.3800000,1096,13
395,account_created,Account Created,2020-04-02,0,User signed up for Enterprise account,0,0.00,2025-12-16 14:32:14.3800000,1097,0
396,active_user,Active User,2020-04-02,68,Reached 5+ orders,53,14741.50,2025-12-16 14:32:14.3800000,1097,13
397,first_purchase,First Purchase,2020-04-02,0,Made first purchase,0,1.36,2025-12-16 14:32:14.3800000,1097,1
398,power_user,Power User,2020-04-02,119,Achieved Power User status,53,22112.25,2025-12-16 14:32:14.3800000,1097,13
399,account_created,Account Created,2020-01-24,0,User signed up for Strategic account,0,0.00,2025-12-16 14:32:14.3800000,1098,0
400,active_user,Active User,2020-01-24,95,Reached 5+ orders,40,11325.41,2025-12-16 14:32:14.3800000,1098,13
401,first_purchase,First Purchase,2020-01-24,0,Made first purchase,0,0.83,2025-12-16 14:32:14.3800000,1098,1
402,power_user,Power User,2020-01-24,167,Achieved Power User status,40,16988.12,2025-12-16 14:32:14.3800000,1098,13
403,account_created,Account Created,2020-01-12,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1099,0
404,active_user,Active User,2020-01-12,100,Reached 5+ orders,47,11590.27,2025-12-16 14:32:14.3800000,1099,13
405,first_purchase,First Purchase,2020-01-12,0,Made first purchase,0,1.18,2025-12-16 14:32:14.3800000,1099,1
406,power_user,Power User,2020-01-12,175,Achieved Power User status,47,17385.41,2025-12-16 14:32:14.3800000,1099,13
407,account_created,Account Created,2020-03-02,0,User signed up for SMB account,0,0.00,2025-12-16 14:32:14.3800000,1100,0
408,active_user,Active User,2020-03-02,80,Reached 5+ orders,52,16723.56,2025-12-16 14:32:14.3800000,1100,14
409,first_purchase,First Purchase,2020-03-02,0,Made first purchase,0,3.42,2025-12-16 14:32:14.3800000,1100,1
410,high_value,High Value,2020-03-02,120,Achieved High Value status,52,33447.12,2025-12-16 14:32:14.3800000,1100,14
411,power_user,Power User,2020-03-02,140,Achieved Power User status,52,25085.34,2025-12-16 14:32:14.3800000,1100,14
412,account_created,Account Created,2020-03-11,0,User signed up for Enterprise account,0,0.00,2025-12-16 14:32:14.3800000,1101,0
413,active_user,Active User,2020-03-11,76,Reached 5+ orders,36,5532.53,2025-12-16 14:32:14.3800000,1101,13
414,first_purchase,First Purchase,2020-03-11,0,Made first purchase,0,4.44,2025-12-16 14:32:14.3800000,1101,1
415,power_user,Power User,2020-03-11,134,Achieved Power User status,36,8298.79,2025-12-16 14:32:14.3800000,1101,13
